osmId,name,nameKn,place,lat,lon,source
node/4422165703,Gungarahalli,ಗುಂಗರಹಳ್ಳಿ,village,12.82147,77.2877346,osm-places-2026-09
node/4422165704,Hallimala,ಹಳ್ಳಿಮಾಳ,hamlet,12.7568255,77.2906373,osm-places-2026-09
node/4422165705,Kannamangaladoddi,ಕನ್ನಮಂಗಲದೊಡ್ಡಿ,village,12.7103076,77.2497092,osm-places-2026-09
node/4422165706,Kempayyanadoddi,ಕೆಂಪಯ್ಯನದೊಡ್ಡಿ,village,12.7401046,77.280244,osm-places-2026-09
node/4422165707,Kumbapura,ಕುಂಬಾಪುರ,village,12.7018784,77.2641289,osm-places-2026-09
node/4422165708,Kunamuddanahalli,ಕೂನಮುದ್ದನಹಳ್ಳಿ,village,12.7804959,77.2722803,osm-places-2026-09
node/4422165709,Melehalli,ಮೆಳೆಹಳ್ಳಿ,village,12.8187795,77.27662,osm-places-2026-09
node/4422165710,Palabhavidoddi,ಪಾಲಭಾವಿದೊಡ್ಡಿ,village,12.7492251,77.2862793,osm-places-2026-09
node/4422165711,Rangarayara Doddi,ರಂಗರಾಯರ ದೊಡ್ಡಿ,village,12.7184547,77.2569967,osm-places-2026-09
node/4422165712,Yarahalli,ಯರಹಳ್ಳಿ,village,12.8018153,77.2538332,osm-places-2026-09
node/442438416,ITI Colony,ಐಟಿಐ ಕಾಲೊನಿ,quarter,13.0090688,77.6870604,osm-places-2026-09
node/442438417,Ramamurthy Nagar,ರಾಮಮೂರ್ತಿ ನಗರ,suburb,13.0120218,77.6777817,osm-places-2026-09
node/442438418,Kasturi Nagar,ಕಸ್ತೂರಿ ನಗರ,quarter,13.0044979,77.6603231,osm-places-2026-09
node/4425474914,Mukkodlu,ಮುಕ್ಕೊಡ್ಲು,village,12.7563302,77.5280118,osm-places-2026-09
node/4431297020,Begihalli,ಬೇಗಿಹಳ್ಳಿ,village,12.7950999,77.6147255,osm-places-2026-09
node/4431297021,Chatekere Palya,ಚಾತೆಕೆರೆ ಪಾಳ್ಯ,village,12.8329658,77.6087925,osm-places-2026-09
node/4431297022,Chikkahosahalli,ಚಿಕ್ಕಹೊಸಹಳ್ಳಿ,village,12.7051078,77.6450613,osm-places-2026-09
node/4431297023,Chikkanahalli,ಚಿಕ್ಕನಹಳ್ಳಿ,hamlet,12.717746,77.6466545,osm-places-2026-09
node/4431297024,Chudenahalli.,ಚೂಡೇನಹಳ್ಳಿ.,village,12.680118,77.61229,osm-places-2026-09
node/4431297025,Dodda Hagade,ದೊಡ್ಡ ಹಾಗಡೆ,village,12.7461886,77.6896369,osm-places-2026-09
node/4431297026,Haldenahalli.,ಹಾಲ್ಡೇನಹಳ್ಳಿ.,village,12.7177119,77.7084231,osm-places-2026-09
node/4431297027,Haragadde,ಹಾರಗದ್ದೆ,village,12.7637369,77.655377,osm-places-2026-09
node/4431297028,Harappanahalli,ಹರಪ್ಪನಹಳ್ಳಿ,village,12.7904755,77.6226863,osm-places-2026-09
node/4431297029,Hulimangala,ಹುಲಿಮಂಗಲ,village,12.8188956,77.6384041,osm-places-2026-09
node/4431297030,Hullahalli,ಹುಲ್ಲಹಳ್ಳಿ,village,12.8267311,77.6170537,osm-places-2026-09
node/4431297031,Kadajakkanahalli,ಕಾಡಜಕ್ಕನಹಳ್ಳಿ,village,12.7377358,77.6344478,osm-places-2026-09
node/4431297032,Kalkere,ಕಲ್ಕೆರೆ,village,12.8328089,77.5906929,osm-places-2026-09
node/4431297033,Koppa,ಕೊಪ್ಪ,village,12.805379,77.6274177,osm-places-2026-09
node/4431297034,Nanjapura,ನಂಜಾಪುರ,village,12.8092342,77.6403353,osm-places-2026-09
node/4431297035,Nosenuru,ನೊಸೆನೂರು,village,12.7498067,77.6495298,osm-places-2026-09
node/4431297036,Sab‌mangala,ಸಬ್‌ಮಂಗಲ,village,12.700065,77.7300685,osm-places-2026-09
node/4431297037,Sakalavara,ಸಕಲವಾರ,village,12.8210611,77.6084813,osm-places-2026-09
node/4431297038,Singasandra,ಸಿಂಗಸಂದ್ರ,hamlet,12.6850414,77.6975628,osm-places-2026-09
node/4431297039,Sunavara,ಸುಣವಾರ,hamlet,12.700345,77.6799729,osm-places-2026-09
node/4431297040,Tammanayakanahalli,ತಮ್ಮನಾಯಕನಹಳ್ಳಿ,village,12.6980371,77.6415422,osm-places-2026-09
node/443615519,Poojappa Layout,ಪೂಜಪ್ಪ ಲೇಔಟ್,neighbourhood,13.0347892,77.6435238,osm-places-2026-09
node/443634185,Babusabpalya,ಬಾಬುಸಪಾಳ್ಯ,neighbourhood,13.0283523,77.650469,osm-places-2026-09
node/443634193,GNR Gardens,ಜಿಎನ್ಆರ್ ಗಾರ್ಡನ್ಸ್,neighbourhood,13.0299462,77.6463658,osm-places-2026-09
node/4436681189,Avadadenahalli,ಅವಡದೇನಹಳ್ಳಿ,village,12.7471354,77.7110012,osm-places-2026-09
node/4436681190,Bandenallasandra,ಬಂಡೇನಲ್ಲಸಂದ್ರ,village,12.7938347,77.6509362,osm-places-2026-09
node/4436681191,Bukkasagara,ಬುಕ್ಕಸಾಗರ,village,12.7798042,77.6200371,osm-places-2026-09
node/4436681192,Byatarayanadoddi,ಬ್ಯಾಟರಾಯನದೊಡ್ಡಿ,village,12.8160473,77.5510074,osm-places-2026-09
node/4436681193,Halehalli,ಹಳೇಹಳ್ಳಿ,village,12.7390577,77.7513903,osm-places-2026-09
node/4436681194,Kallubalu,ಕಲ್ಲುಬಾಳು,village,12.7712034,77.6227944,osm-places-2026-09
node/4436681195,Madivala,ಮಡಿವಾಳ,hamlet,12.7105292,77.7594262,osm-places-2026-09
node/4436681196,Maranayakanahalli,ಮಾರನಾಯಕನಹಳ್ಳಿ,village,12.722277,77.7676847,osm-places-2026-09
node/4436681197,Muttagatti.,ಮುತ್ತಗಟ್ಟಿ.,village,12.7038588,77.7212847,osm-places-2026-09
node/4436681198,Rajapura,ರಾಜಾಪುರ,village,12.7764707,77.6739438,osm-places-2026-09
node/4436681199,Timmasandra,ತಿಮ್ಮಸಂದ್ರ,village,12.7074104,77.7543917,osm-places-2026-09
node/443807286,Baiyyappanahalli,ಬೈಯಪ್ಪನಹಳ್ಳಿ,suburb,12.9963408,77.6533197,osm-places-2026-09
node/443807287,Banaswadi,ಬಾಣಸವಾಡಿ,suburb,13.0141618,77.6518539,osm-places-2026-09
node/4439390539,Abludu,ಅಬ್ಲೂಡು,village,13.4400129,77.8535071,osm-places-2026-09
node/4439390540,Ambiga,ಅಂಬಿಗ,village,13.2365956,77.9087607,osm-places-2026-09
node/4439390541,Chage,ಚಾಗೆ,hamlet,13.4379051,77.8673151,osm-places-2026-09
node/4439390543,Chimanahalli,ಚೀಮನಹಳ್ಳಿ,village,13.4268801,77.8542957,osm-places-2026-09
node/4439390546,Goramillahalli,ಗೊರಮಿಳ್ಳಹಳ್ಳಿ,village,13.4771951,77.8579248,osm-places-2026-09
node/4439390547,Gudihalli,ಗುಡಿಹಳ್ಳಿ,village,13.4359119,77.8433469,osm-places-2026-09
node/4439390549,Haralahalli,ಹರಳಹಳ್ಳಿ,village,13.4257948,77.8396508,osm-places-2026-09
node/4439390551,Kachahalli,ಕಾಚಹಳ್ಳಿ,village,13.330569,77.8210068,osm-places-2026-09
node/4439390553,Kannappanahalli,ಕನ್ನಪ್ಪನಹಳ್ಳಿ,village,13.4766892,77.8903661,osm-places-2026-09
node/4439390554,Kempanahalli,ಕೆಂಪನಹಳ್ಳಿ,village,13.4454965,77.8621331,osm-places-2026-09
node/4439390557,Lakkahalli,ಲಕ್ಕಹಳ್ಳಿ,village,13.4027623,77.8385511,osm-places-2026-09
node/4439390558,Mallahalli,ಮಲ್ಲಹಳ್ಳಿ,village,13.4516894,77.8553686,osm-places-2026-09
node/4439390559,Mallenahalli,ಮಲ್ಲೇನಹಳ್ಳಿ,hamlet,13.2564458,77.8802729,osm-places-2026-09
node/4439390561,Muttakadahalli,ಮುತ್ತಕದಹಳ್ಳಿ,village,13.4160346,77.8320495,osm-places-2026-09
node/4439390563,Palicherlu,ಪಲಿಚೇರ್ಲು,village,13.4793601,77.9046354,osm-places-2026-09
node/4439390565,Saddahalli,ಸದ್ದಹಳ್ಳಿ,hamlet,13.472714,77.8739268,osm-places-2026-09
node/4439390567,Shettihalli,ಶೆಟ್ಟಿಹಳ್ಳಿ,village,13.4535989,77.852107,osm-places-2026-09
node/4439390568,Tatahalli,ತಾತಹಳ್ಳಿ,village,13.4302247,77.8766332,osm-places-2026-09
node/4439390572,Varadanayakanahalli,ವರದನಾಯಕನಹಳ್ಳಿ,village,13.4214014,77.850841,osm-places-2026-09
node/4442587328,Angatta,ಅಂಗಟ್ಟ,village,13.3631679,77.7042967,osm-places-2026-09
node/4442587329,Chimanahalli,ಚೀಮನಹಳ್ಳಿ,village,13.4597769,77.8146669,osm-places-2026-09
node/4442587330,Doddakirugumbe,ದೊಡ್ಡಕಿರುಗುಂಬೆ,village,13.4019556,77.8098738,osm-places-2026-09
node/4442587331,Elehalli,ಎಲೇಹಳ್ಳಿ,village,13.3929277,77.8169816,osm-places-2026-09
node/4442587332,Hennuru Kadirenahalli,ಹೆಣ್ಣೂರು ಕದಿರೇನಹಳ್ಳಿ,village,13.4242342,77.8258946,osm-places-2026-09
node/4442587333,Kadirenahalli,ಕದಿರೇನಹಳ್ಳಿ,village,13.391352,77.6864968,osm-places-2026-09
node/4442587334,Mannarapura,ಮನ್ನಾರಪುರ,village,13.4071895,77.8017574,osm-places-2026-09
node/4442587335,Nugatahalli,ನುಗತಹಳ್ಳಿ,village,13.4089481,77.7928578,osm-places-2026-09
node/4443887783,Alas‌timmanahalli,ಅಲಾಸ್‌ತಿಮ್ಮನಹಳ್ಳಿ,village,13.450119,77.5997734,osm-places-2026-09
node/4443887786,Dyavasandra,ದ್ಯಾವಸಂದ್ರ,hamlet,13.4744116,77.4434573,osm-places-2026-09
node/4443887788,Guyyalahalli,ಗುಯ್ಯಲಹಳ್ಳಿ,village,13.456964,77.6047355,osm-places-2026-09
node/4443887992,Kamaganahalli,ಕಾಮಗಾನಹಳ್ಳಿ,village,13.4693531,77.6033233,osm-places-2026-09
node/4443887993,Kamareddihalli,ಕಾಮರೆಡ್ಡಿಹಳ್ಳಿ,village,13.4432217,77.5991726,osm-places-2026-09
node/4443887996,Marimakalahalli,ಮರಿಮಾಕಲಹಳ್ಳಿ,village,13.4287533,77.5778759,osm-places-2026-09
node/445363393,Yeswanthpur,ಯಶ್ವಂತಪುರ,suburb,13.0221838,77.5530824,osm-places-2026-09
node/446812243,Nandini Layout,ನಂದಿನಿ ಲೇಔಟ್,quarter,13.0119743,77.5348261,osm-places-2026-09
node/447032045,Bommanahalli,ಬೊಮ್ಮನಹಳ್ಳಿ,quarter,12.9089453,77.6239038,osm-places-2026-09
node/447032046,BTM Layout,ಬಿಟಿಎಂ ಲೇಔಟ್,suburb,12.9140008,77.6102821,osm-places-2026-09
node/447032050,Puttenahalli,ಪುಟ್ಟೇನಹಳ್ಳಿ,quarter,12.895432,77.5806991,osm-places-2026-09
node/447033407,Padmanabha Nagar,ಪದ್ಮನಾಭ ನಗರ,quarter,12.916279,77.5560752,osm-places-2026-09
node/447033409,ISRO Layout,ಇಸ್ರೋ ಬಡಾವಣೆ,quarter,12.8974283,77.5573828,osm-places-2026-09
node/447033411,Kumaraswamy Layout,ಕುಮಾರಸ್ವಾಮಿ ಬಡಾವಣೆ,quarter,12.9067683,77.5595021,osm-places-2026-09
node/447063719,Rajarajeshwari Nagar,ರಾಜರಾಜೇಶ್ವರಿ ನಗರ,suburb,12.9274413,77.5155224,osm-places-2026-09
node/447063720,Jnana Bharathi,ಜ್ಞಾನ ಭಾರತಿ,suburb,12.9433485,77.5112326,osm-places-2026-09
node/447880301,Kalavara,ಕಳವಾರ,village,13.4245463,77.6991738,osm-places-2026-09
node/448112477,Goragunte Palya,ಗೊರಗುಂಟೆ ಪಾಳ್ಯ,quarter,13.0267718,77.5373998,osm-places-2026-09
node/448991617,Indiranagar,ಇಂದಿರಾನಗರ,suburb,12.9732913,77.6404672,osm-places-2026-09
node/4506781903,Hutting Colony,ಹಟ್ಟಿಂಗ್ ಕಾಲೋನಿ,neighbourhood,12.9814904,77.6431419,osm-places-2026-09
node/4531677089,HBR Layout 5th Block,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್ ೫ನೇ ಬ್ಲಾಕ್,quarter,13.0374664,77.628799,osm-places-2026-09
node/4531677090,HBR Layout,ಎಚ್‌ಬಿಆರ್ ಲೇಔಟ್,suburb,13.031992,77.6280789,osm-places-2026-09
node/4532594194,Akshaya Nagar,ಅಕ್ಷಯ ನಗರ,neighbourhood,13.0195427,77.6831272,osm-places-2026-09
node/4533367168,Someshwarapura,ಸೋಮೇಶ್ವರಪುರ,neighbourhood,12.9693316,77.6314169,osm-places-2026-09
node/4558992323,Corporation Colony,ಕಾರ್ಪೊರೇಷನ್ ಕಾಲೋನಿ,neighbourhood,12.958343,77.6468359,osm-places-2026-09
node/456013553,Iblur,ಇಬ್ಬಲೂರು,quarter,12.922544,77.6633431,osm-places-2026-09
node/456016705,Bellanduru,ಬೆಳ್ಳಂದೂರು,suburb,12.9292114,77.6770417,osm-places-2026-09
node/456016994,HSR Layout,ಎಚ್ಎಸ್ಆರ್ ಲೇಔಟ್,suburb,12.9116225,77.6388622,osm-places-2026-09
node/456025400,Anjanapura,ಅಂಜನಾಪುರ,suburb,12.8601312,77.5540587,osm-places-2026-09
node/456112031,Okalipuram,ಓಕಳಿಪುರಂ,quarter,12.9832823,77.5660317,osm-places-2026-09
node/456112035,Ramachandra Pura,ರಾಮಚಂದ್ರಪುರ,neighbourhood,12.9851843,77.5622224,osm-places-2026-09
node/4564854862,Sivanchetti Gardens,ಶಿವನಚೆಟ್ಟಿ ಗಾರ್ಡನ್ಸ್,neighbourhood,12.9845768,77.6131984,osm-places-2026-09
node/4580733923,Avalahalli,ಆವಲಹಳ್ಳಿ,village,13.1356316,77.5651737,osm-places-2026-09
node/458104498,Kengeri,ಕೆಂಗೇರಿ,suburb,12.9229728,77.4842926,osm-places-2026-09
node/458272897,Jayamahal Extension,ಜಯಮಹಲ್ ಎಕ್ಸ್‌ಟೆನ್ಷನ್,neighbourhood,13.0011064,77.5969579,osm-places-2026-09
node/459468111,Anantnagar,ಅನಂತನಗರ,neighbourhood,12.8375953,77.6865582,osm-places-2026-09
node/459501900,Electronics City Phase 1,ಎಲ್ಕಟ್ರಾನಿಕ್ಸ್ ಸಿಟಿ ೧ನೇ ಹಂತ,quarter,12.8496783,77.6649749,osm-places-2026-09
node/459510391,Konappana Agrahara,ಕೋನಪ್ಪನ ಅಗ್ರಹಾರ,neighbourhood,12.8528618,77.668169,osm-places-2026-09
node/459514803,Hebbagodi,ಹೆಬ್ಬಗೋಡಿ,neighbourhood,12.8267016,77.6799745,osm-places-2026-09
node/459527147,Bettadasanpura,ಬೆಟ್ಟದಸನಪುರ,neighbourhood,12.8420404,77.6322514,osm-places-2026-09
node/459781784,Neelasandra,ನೀಲಸಂದ್ರ,quarter,12.9521793,77.6140918,osm-places-2026-09
node/459782030,Rajendranagar,ರಾಜೇಂದ್ರ ನಗರ,neighbourhood,12.9466371,77.6174963,osm-places-2026-09
node/459811879,Austin Town BDA Layout,ಆಷ್ಟಿನ್ ಟೌನ್,neighbourhood,12.9566722,77.6153858,osm-places-2026-09
node/459815995,Shanthala Nagar,ಶಾಂತಲಾ ನಗರ,quarter,12.9714173,77.5994394,osm-places-2026-09
node/461539035,Sadashivanagar,ಸದಾಶಿವನಗರ,suburb,13.0110193,77.5808641,osm-places-2026-09
node/461539223,Subrahmanya Nagar,ಸುಬ್ರಹ್ಮಣ್ಯ ನಗರ,quarter,13.0039052,77.557942,osm-places-2026-09
node/461755005,Guttahalli,ಗುಟ್ಟಹಳ್ಳಿ,quarter,13.0004165,77.5803858,osm-places-2026-09
node/461755226,Vasanth Nagar,ವಸಂತ ನಗರ,suburb,12.9921738,77.591459,osm-places-2026-09
node/4674414991,Munekolala,ಮುನೆಕೊಲ,quarter,12.9480839,77.7090175,osm-places-2026-09
node/4688312807,Chokkanahalli,ಚೊಕ್ಕನಹಳ್ಳಿ,neighbourhood,13.0850788,77.6263539,osm-places-2026-09
node/4692685699,Keshavaraj Layout,ಕೇಶವರಾಜ್ ಲೇಔಟ್,neighbourhood,12.9708978,77.6269272,osm-places-2026-09
node/4708760807,Banasawadi,ಬಾನಸವಾಡಿ,village,13.0150607,77.3649316,osm-places-2026-09
node/4754663075,Sadenahalli,ಸಾದೇನಹಳ್ಳಿ,village,13.4754912,77.6015103,osm-places-2026-09
node/477129532,Muddenahalli,ಮುದ್ದೇನಹಳ್ಳಿ,village,13.4072056,77.696664,osm-places-2026-09
node/477158968,Karahalli,ಕಾರಹಳ್ಳಿ,village,13.3281097,77.6903563,osm-places-2026-09
node/4794821928,Dyapenahalli,ದ್ಯಾಪೇನಹಳ್ಳಿ,hamlet,13.3238095,77.2891491,osm-places-2026-09
node/4794821930,Kadugujjanahalli,ಕಾಡುಗುಜ್ಜನಹಳ್ಳಿ,hamlet,13.3243602,77.2644996,osm-places-2026-09
node/4794821931,Bellibattalahalli,ಬೆಳ್ಳಿಬಟ್ಟಲಹಳ್ಳಿ,hamlet,13.3718078,77.2272422,osm-places-2026-09
node/4794821932,Kuruvelu,ಕುರುವೇಲು,village,13.3137096,77.2389715,osm-places-2026-09
node/4794821933,Hikkallu,ಹಿಕ್ಕಲ್ಲು,village,13.3178701,77.2402375,osm-places-2026-09
node/4794821934,Kempohalli,ಕೆಂಪೋಹಳ್ಳಿ,hamlet,13.3284537,77.2380005,osm-places-2026-09
node/4794821935,Vitravutanahalli,ವಿಟ್ರಾವುತನಹಳ್ಳಿ,hamlet,13.3287016,77.2217678,osm-places-2026-09
node/4794821936,Kodagihalli,ಕೊಡಗಿಹಳ್ಳಿ,village,13.3237688,77.2272932,osm-places-2026-09
node/4794821937,Aregujjanahalli,ಅರೇಗುಜ್ಜನಹಳ್ಳಿ,village,13.3341825,77.2129916,osm-places-2026-09
node/4803391616,Officers Colony,ಆಫಿಸರ್ಸ್ ಕಾಲೋನಿ,neighbourhood,12.9632532,77.6150863,osm-places-2026-09
node/4803391617,Yellagondanpalya,ಎಲ್ಲಗೊಂಡನಪಾಳ್ಯ,neighbourhood,12.9629186,77.6126991,osm-places-2026-09
node/4803391618,Victoria Layout,ವಿಕ್ಟೋರಿಯ ಲೇಔಟ್,quarter,12.9656579,77.6142682,osm-places-2026-09
node/4803391619,Xavier Layout,ಕ್ಸೇವಿಯರ್ ಲೇಔಟ್,neighbourhood,12.9649574,77.6120795,osm-places-2026-09
node/483402740,Hesaraghatta,ಹೆಸರಘಟ್ಟ,village,13.1393984,77.4783628,osm-places-2026-09
node/4908513642,Yelachenahalli,ಯಲಚೇನಹಳ್ಳಿ,neighbourhood,12.897971,77.5700846,osm-places-2026-09
node/4933923916,Gunduru,ಗುಂಡೂರು,village,12.8764674,77.8380918,osm-places-2026-09
node/4933923917,Siddanapura,ಸಿದ್ದನಪುರ,village,12.874067,77.8533053,osm-places-2026-09
node/493530617,Bismillah Nagar,ಬಿಸ್ಮಿಲ್ಲಾ ನಗರ,neighbourhood,12.9263385,77.6033847,osm-places-2026-09
node/493530639,NAL Layout,ಎನ್ಎಎಲ್ ಬಡಾವಣೆ,neighbourhood,12.9253908,77.5988922,osm-places-2026-09
node/493538970,Canara Bank Colony,ಕೆನರಾ ಬ್ಯಾಂಕ್ ಕಲೋನಿ,neighbourhood,12.9311905,77.5908939,osm-places-2026-09
node/493538976,Tilak Nagar,ತಿಲಕ್ ನಗರ,neighbourhood,12.9275876,77.5947124,osm-places-2026-09
node/494013059,Jayanagar 8th Block,ಜಯನಗರ ೮ನೇ ಬಡಾವಣೆ,quarter,12.9197152,77.5776307,osm-places-2026-09
node/494013065,Jayanagar 4th Block,ಜಯನಗರ ೪ನೇ ಬಡಾವಣೆ,quarter,12.9265737,77.5835041,osm-places-2026-09
node/494013068,Jayanagar 5th Block,ಜಯನಗರ ೫ನೇ ಬಡಾವಣೆ,quarter,12.9196037,77.583381,osm-places-2026-09
node/494013077,Jayanagar 7th Block,ಜಯನಗರ ೭ನೇ ಬಡಾವಣೆ,quarter,12.9254648,77.5775504,osm-places-2026-09
node/494013080,IAS Officers Colony,ಐಎಎಸ್ ಅಧಿಕಾರಿಗಳ ಕಾಲೋನಿ,neighbourhood,12.9115924,77.611496,osm-places-2026-09
node/494013086,Jayanagar 4T Block,ಜಯನಗರ ೪ನೇ ಟಿ ಹಂತ,quarter,12.9237881,77.5922433,osm-places-2026-09
node/494240021,Jayanagar 9th Block,ಜಯನಗರ ೯ನೇ ಬ್ಲಾಕ್,quarter,12.9189992,77.5921272,osm-places-2026-09
node/494248860,JP Nagar 1st Phase,ಜೆಪಿನಗರ ೧ನೇ ಹಂತ,quarter,12.9119148,77.5798871,osm-places-2026-09
node/494248872,JP Nagar 2nd Phase,ಜೆಪಿನಗರ ೨ನೇ ಹಂತ,quarter,12.9118413,77.5905671,osm-places-2026-09
node/494248874,JP Nagar 3rd Phase,ಜೆಪಿ ನಗರ ೩ನೇ ಹಂತ,quarter,12.9117853,77.5976188,osm-places-2026-09
node/4970923999,Medihalli,ಮೇಡಿಹಳ್ಳಿ,village,12.7145618,77.6773417,osm-places-2026-09
node/4970924946,Krishnadoddi,ಕೃಷ್ಣದೊಡ್ಡಿ,village,12.7526726,77.6125583,osm-places-2026-09
node/4970924947,Honnakalasapura,ಹೊನ್ನಕಳಸಾಪುರ,hamlet,12.7284285,77.6804799,osm-places-2026-09
node/4970924948,Surajakkanahalli,ಸುರಜಕ್ಕನಹಳ್ಳಿ,village,12.7391813,77.6673585,osm-places-2026-09
node/4970985575,Hennagara,ಹೆನ್ನಾಗರ,village,12.7883084,77.6733345,osm-places-2026-09
node/4970985576,Kambalipura,ಕಂಬಳೀಪುರ,village,12.7607848,77.7430772,osm-places-2026-09
node/4970985923,Attibele,ಅತ್ತಿಬೆಲೆ,town,12.7782588,77.7712834,osm-places-2026-09
node/4970985924,Kempavaderahalli,ಕೆಂಪವಡೇರಹಳ್ಳಿ,village,12.7397987,77.6878399,osm-places-2026-09
node/4974100344,Metipalya,ಮೇಟಿಪಾಳ್ಯ,village,12.9939026,77.4029195,osm-places-2026-09
node/4974100347,Peddanapalya,ಪೆದ್ದನಪಾಳ್ಯ,hamlet,12.9586619,77.389487,osm-places-2026-09
node/4986975584,Bugadihalli,ಬುಗಡಿಹಳ್ಳಿ,village,13.2740521,77.2445941,osm-places-2026-09
node/4986975585,Makenahalli,ಮಾಕೇನಹಳ್ಳಿ,village,13.2977286,77.2360378,osm-places-2026-09
node/4986975586,Bairanaykanahalli,ಬೈರನಾಯ್ಕನಹಳ್ಳಿ,hamlet,13.1986269,77.3750138,osm-places-2026-09
node/4986975587,Lakkappanahalli,ಲಕ್ಕಪ್ಪನಹಳ್ಳಿ,hamlet,13.2036354,77.3654759,osm-places-2026-09
node/4986975588,Guddegaudana Channohalli,ಗುಡ್ಡೇಗೌಡನ ಚನ್ನೋಹಳ್ಳಿ,village,13.1946367,77.3502302,osm-places-2026-09
node/4986975589,Minnapura,ಮಿಣ್ಣಾಪುರ,hamlet,13.1732327,77.3339546,osm-places-2026-09
node/4986975590,Tippashettihalli,ತಿಪ್ಪಶೆಟ್ಟಿಹಳ್ಳಿ,village,13.2231463,77.3014033,osm-places-2026-09
node/4986975591,Tavarekere,ತಾವರೇಕೆರೆ,village,13.2327079,77.3012799,osm-places-2026-09
node/4986975592,Halkuru,ಹಲ್ಕೂರು,hamlet,13.1376023,77.292611,osm-places-2026-09
node/4986975593,Honnarayanahalli,ಹೊನ್ನರಾಯನಹಳ್ಳಿ,village,13.1148611,77.2979593,osm-places-2026-09
node/5005237328,Gottigere,ಗೊಟ್ಟಿಗೆರೆ,suburb,12.8565317,77.5877237,osm-places-2026-09
node/503002343,Anchepalya,ಅಂಚೇಪಾಳ್ಯ,quarter,13.0577334,77.4804128,osm-places-2026-09
node/503002366,Madhavara,ಮಾದವಾರ,suburb,13.0531988,77.4729679,osm-places-2026-09
node/503002530,Madanayakanahalli,ಮಾದನಾಯಕನಹಳ್ಳಿ,village,13.0592472,77.4615112,osm-places-2026-09
node/503050594,Koramangala 2nd Block,ಕೋರಮಂಗಲ ೨ನೇ ಬ್ಲಾಕ್,neighbourhood,12.9243692,77.6242433,osm-places-2026-09
node/503518563,MS Palaya,ಮೊಹಮ್ಮದ್ ಸಾಬ್ ಪಾಳ್ಯ,quarter,13.0828609,77.5468052,osm-places-2026-09
node/503532428,Kammagondanahalli,ಕಮ್ಮಗೊಂಡನಹಳ್ಳಿ,quarter,13.0620306,77.5354745,osm-places-2026-09
node/503571062,Doddabomasandra,ದೊಡ್ಡಬೊಮ್ಮಸಂದ್ರ,quarter,13.0627536,77.5585125,osm-places-2026-09
node/503573878,BEL Colony,ಬಿಇಎಲ್ ಕಾಲೋನಿ,neighbourhood,13.0566583,77.5601262,osm-places-2026-09
node/5057849709,Ayyanapalya,ಅಯ್ಯನಪಾಳ್ಯ,village,13.3206198,77.1803445,osm-places-2026-09
node/5057849710,Janapanahalli,ಜನಪನಹಳ್ಳಿ,village,13.3399699,77.1816105,osm-places-2026-09
node/5057849711,Kadaranahalli,ಕದರನಹಳ್ಳಿ,village,13.3351417,77.1948123,osm-places-2026-09
node/5074122219,Chinivaranahalli,ಚಿನಿವಾರನಹಳ್ಳಿ,village,13.4442939,77.1833324,osm-places-2026-09
node/5074122220,Timmanayakanahalli,ತಿಮ್ಮನಾಯಕನಹಳ್ಳಿ,village,13.3925994,77.1992272,osm-places-2026-09
node/5074126221,Gundanapalya,ಗುಂಡಿನಪಾಳ್ಯ,village,13.3549656,77.2618675,osm-places-2026-09
node/5074126222,Dananayakanapura,ಡಣನಾಯಕನಪುರ,village,13.2911558,77.2066354,osm-places-2026-09
node/5074126223,Nandihalli,ನಂದಿಹಳ್ಳಿ,village,13.2675779,77.2042429,osm-places-2026-09
node/5074126224,Panditanahalli,ಪಂಡಿತನಹಳ್ಳಿ,village,13.2965279,77.1811652,osm-places-2026-09
node/5074126225,Pullasandra,ಪುಲ್ಲಸಂದ್ರ,hamlet,13.1909912,77.1990287,osm-places-2026-09
node/5074126226,Jolumaranahalli,ಜೋಲುಮಾರನಹಳ್ಳಿ,hamlet,13.2177083,77.1821006,osm-places-2026-09
node/5074126227,Chikka Koratagere,ಚಿಕ್ಕ ಕೊರಟಗೆರೆ,village,13.1972794,77.1953809,osm-places-2026-09
node/5074126230,Tammadihalli,ತಮ್ಮಡಿಹಳ್ಳಿ,hamlet,13.2077978,77.1823239,osm-places-2026-09
node/5077475520,Melehalli,ಮೇಳೇಹಳ್ಳಿ,hamlet,13.4666755,77.2963983,osm-places-2026-09
node/5077475625,Shingalikapura,ಶಿಂಗಳೀಕಪುರ,village,13.4350589,77.3167509,osm-places-2026-09
node/5077475626,Bevinahalli,ಬೇವಿನಹಳ್ಳಿ,hamlet,13.4420452,77.3448068,osm-places-2026-09
node/5077475627,Upasapura,ಉಪಾಸಪುರ,hamlet,13.4337701,77.3596984,osm-places-2026-09
node/5077475628,Obanaykanapalya,ಓಬನಾಯ್ಕನಪಾಳ್ಯ,hamlet,13.4180854,77.3412877,osm-places-2026-09
node/5077475629,Vengalammanahalli,ವೆಂಗಳಮ್ಮನಹಳ್ಳಿ,village,13.4206578,77.32005,osm-places-2026-09
node/5077475630,Bairagondlu,ಬೈರಗೊಂಡ್ಲು,village,13.4099296,77.3357892,osm-places-2026-09
node/5077475631,Sunkadahalli,ಸುಂಕದಹಳ್ಳಿ,village,13.3823761,77.3339438,osm-places-2026-09
